Line Number,Action,Status,ErrorCode,ErrorMessage,WarningCode,WarningMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID
225,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248792,,,2026-06-02T23:29:04.000Z,2026-09-02T23:29:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248679,,,2026-06-02T23:29:02.000Z,2026-09-02T23:29:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248683,,,2026-06-02T23:29:02.000Z,2026-09-02T23:29:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248739,,,2026-06-02T23:29:03.000Z,2026-09-02T23:29:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248757,,,2026-06-02T23:29:04.000Z,2026-09-02T23:29:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248689,,,2026-06-02T23:29:03.000Z,2026-09-02T23:29:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248540,,,2026-06-02T23:29:00.000Z,2026-09-02T23:29:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792850,,,2026-05-28T00:00:03.000Z,2026-08-28T00:00:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792835,,,2026-05-28T00:00:02.000Z,2026-08-28T00:00:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792839,,,2026-05-28T00:00:02.000Z,2026-08-28T00:00:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306979248620,,,2026-06-02T23:29:01.000Z,2026-09-02T23:29:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792828,,,2026-05-28T00:00:02.000Z,2026-08-28T00:00:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792823,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792825,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792827,,,2026-05-28T00:00:02.000Z,2026-08-28T00:00:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792829,,,2026-05-28T00:00:02.000Z,2026-08-28T00:00:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792789,,,2026-05-27T23:59:58.000Z,2026-08-27T23:59:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792818,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792820,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792821,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792819,,,2026-05-28T00:00:01.000Z,2026-08-28T00:00:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792782,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792785,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792787,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792783,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792784,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792774,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792770,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792769,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792768,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792767,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792760,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792762,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792765,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792763,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792761,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792759,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792758,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792757,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792755,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792756,,,2026-05-27T23:59:57.000Z,2026-08-27T23:59:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792751,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792754,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792752,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792753,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792750,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792744,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792748,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792745,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792747,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792749,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792742,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792740,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792739,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792741,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792743,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306966792737,,,2026-05-27T23:59:56.000Z,2026-08-27T23:59:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251939,,,2026-05-24T00:32:23.000Z,2026-08-24T00:32:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251922,,,2026-05-24T00:32:22.000Z,2026-08-24T00:32:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251903,,,2026-05-24T00:32:20.000Z,2026-08-24T00:32:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251923,,,2026-05-24T00:32:22.000Z,2026-08-24T00:32:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251885,,,2026-05-24T00:32:19.000Z,2026-08-24T00:32:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251889,,,2026-05-24T00:32:19.000Z,2026-08-24T00:32:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251867,,,2026-05-24T00:32:18.000Z,2026-08-24T00:32:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251902,,,2026-05-24T00:32:20.000Z,2026-08-24T00:32:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251890,,,2026-05-24T00:32:19.000Z,2026-08-24T00:32:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251862,,,2026-05-24T00:32:18.000Z,2026-08-24T00:32:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251866,,,2026-05-24T00:32:18.000Z,2026-08-24T00:32:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251852,,,2026-05-24T00:32:17.000Z,2026-08-24T00:32:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251863,,,2026-05-24T00:32:18.000Z,2026-08-24T00:32:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251861,,,2026-05-24T00:32:18.000Z,2026-08-24T00:32:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251837,,,2026-05-24T00:32:16.000Z,2026-08-24T00:32:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251849,,,2026-05-24T00:32:17.000Z,2026-08-24T00:32:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251845,,,2026-05-24T00:32:17.000Z,2026-08-24T00:32:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251850,,,2026-05-24T00:32:17.000Z,2026-08-24T00:32:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251825,,,2026-05-24T00:32:16.000Z,2026-08-24T00:32:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251814,,,2026-05-24T00:32:15.000Z,2026-08-24T00:32:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251815,,,2026-05-24T00:32:15.000Z,2026-08-24T00:32:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251823,,,2026-05-24T00:32:16.000Z,2026-08-24T00:32:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251802,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251806,,,2026-05-24T00:32:15.000Z,2026-08-24T00:32:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251765,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251768,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251760,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251777,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251764,,,2026-05-24T00:32:14.000Z,2026-08-24T00:32:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,306958251739,,,2026-05-24T00:32:12.000Z,2026-08-24T00:32:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
